"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"568","RT @SachinLulla: Transform Data into Intelligence Using IBM Watson #MachineLearning https://t.co/NdCFJRhlbB #DataScience #DataScientist #Bi…",FALSE,0,NA,2018-01-29 14:29:16,FALSE,NA,"957983990358691842",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AsiliaZinsha",53,TRUE,FALSE,NA,NA
"569","RT @SachinLulla: Transform Data into Intelligence Using IBM Watson #MachineLearning https://t.co/NdCFJRhlbB #DataScience #DataScientist #Bi…",FALSE,0,NA,2018-01-29 14:29:14,FALSE,NA,"957983981676326912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HeavenGianna",53,TRUE,FALSE,NA,NA
"570","RT @SachinLulla: Transform Data into Intelligence Using IBM Watson #MachineLearning https://t.co/NdCFJRhlbB #DataScience #DataScientist #Bi…",FALSE,0,NA,2018-01-29 14:29:14,FALSE,NA,"957983981516943365",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StewartJaxson",53,TRUE,FALSE,NA,NA
"571","Learn how to use #machinelearning algorithms in #Oracle #DataVisualization to predict outcomes using a bike renting… https://t.co/WKOoHncgTm",FALSE,0,NA,2018-01-29 14:29:13,TRUE,NA,"957983979457560576",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","paulcou",0,FALSE,FALSE,NA,NA
"572","RT @SachinLulla: Transform Data into Intelligence Using IBM Watson #MachineLearning https://t.co/NdCFJRhlbB #DataScience #DataScientist #Bi…",FALSE,0,NA,2018-01-29 14:29:13,FALSE,NA,"957983978014715909",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DavidHardacre7",53,TRUE,FALSE,NA,NA
"573","RT @SachinLulla: Transform Data into Intelligence Using IBM Watson #MachineLearning https://t.co/NdCFJRhlbB #DataScience #DataScientist #Bi…",FALSE,0,NA,2018-01-29 14:29:10,FALSE,NA,"957983964727164929",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KathyEnzerink",53,TRUE,FALSE,NA,NA
"574","RT @DeepLearn007: MedyMatch tech for pinpointing brain bleeds gets FDA nod for quick approval
#AI #MachineLearning #DeepLearning #ML #DL #H…",FALSE,0,NA,2018-01-29 14:29:08,FALSE,NA,"957983957068517378",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tamathanc20",131,TRUE,FALSE,NA,NA
"575","RT @SachinLulla: Transform Data into Intelligence Using IBM Watson #MachineLearning https://t.co/NdCFJRhlbB #DataScience #DataScientist #Bi…",FALSE,0,NA,2018-01-29 14:29:07,FALSE,NA,"957983951347318784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MarkWhite1983",53,TRUE,FALSE,NA,NA
"576","RT @SachinLulla: Transform Data into Intelligence Using IBM Watson #MachineLearning https://t.co/NdCFJRhlbB #DataScience #DataScientist #Bi…",FALSE,0,NA,2018-01-29 14:29:06,FALSE,NA,"957983949157949448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LizCassingham",53,TRUE,FALSE,NA,NA
"577","RT @SachinLulla: Transform Data into Intelligence Using IBM Watson #MachineLearning https://t.co/NdCFJRhlbB #DataScience #DataScientist #Bi…",FALSE,0,NA,2018-01-29 14:29:06,FALSE,NA,"957983947056545792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlomoraSimslens",53,TRUE,FALSE,NA,NA
"578","RT @ProductiveSys: #DeepLearning vs. #MachineLearning what's the difference between the two? 
#AI #ML #DL #Algorithms #NLP #DataScience #Io…",FALSE,0,NA,2018-01-29 14:29:02,FALSE,NA,"957983933962047488",NA,"<a href=""https://utar.co"" rel=""nofollow"">utarbot2</a>","UtarSystems",5,TRUE,FALSE,NA,NA
"579","RT @JimMarous: Why Banks Will Use AI-powered Solutions

https://t.co/N273Dfk55y  

#AI #fintech #machinelearning #data #banking
@FinancialB…",FALSE,0,NA,2018-01-29 14:29:02,FALSE,NA,"957983933626568704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","B_Grove79",13,TRUE,FALSE,NA,NA
"580","RT @DeepLearn007: MedyMatch tech for pinpointing brain bleeds gets FDA nod for quick approval
#AI #MachineLearning #DeepLearning #ML #DL #H…",FALSE,0,NA,2018-01-29 14:29:00,FALSE,NA,"957983921945370624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DMZavaia",131,TRUE,FALSE,NA,NA
"581","RT @SachinLulla: Transform Data into Intelligence Using IBM Watson #MachineLearning https://t.co/NdCFJRhlbB #DataScience #DataScientist #Bi…",FALSE,0,NA,2018-01-29 14:28:59,FALSE,NA,"957983919223193601",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BloggerLeeWhite",53,TRUE,FALSE,NA,NA
"582","RT @Haiko: Big Data Combined With Machine Learning Helps Businesses Make Much Smarter Decisions
#AI #MachineLearning #BigData #Fintech #Mar…",FALSE,0,NA,2018-01-29 14:28:59,FALSE,NA,"957983918208245760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ghserrano",1,TRUE,FALSE,NA,NA
"583","RT @KirkDBorne: Big cheat sheet for 10 #MachineLearning #Algorithms, including R and #Python code:  https://t.co/skeKWWD7Gc #BigData #DataS…",FALSE,0,NA,2018-01-29 14:28:22,FALSE,NA,"957983765581717504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kidscodingpp",68,TRUE,FALSE,NA,NA
"584","RT @SAP: Create, run, consume and maintain #machinelearning apps with ease by using algorithms that require no data-science skills. https:/…",FALSE,0,NA,2018-01-29 14:28:13,FALSE,NA,"957983725400150016",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RTPARKUW",12,TRUE,FALSE,NA,NA
"585","RT @DeepLearn007: Machine Learning in Finance – Present and Future Applications
#AI #MachineLearning #deeplearning #Fintech #insurtech #ML…",FALSE,0,NA,2018-01-29 14:28:09,FALSE,NA,"957983710623789056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OfficialuHIF",199,TRUE,FALSE,NA,NA
"586","RT @TheMisterFavor: Key aspects of a #SmartCity! #CyberSecurity #IoT #AI #BigData #MachineLearning
[@TamaraMcCleary @evankirstel @Fisher85M…",FALSE,0,NA,2018-01-29 14:28:06,FALSE,NA,"957983698783260673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zenkoor",327,TRUE,FALSE,NA,NA
"587","#DeepLearning vs. #MachineLearning what's the difference between the two? 
#AI #ML #DL #Algorithms #NLP… https://t.co/xFY67S6p9y",FALSE,2,NA,2018-01-29 14:28:01,TRUE,NA,"957983675169345536",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ProductiveSys",5,FALSE,FALSE,NA,NA
"588","RT @DeepLearn007: MedyMatch tech for pinpointing brain bleeds gets FDA nod for quick approval
#AI #MachineLearning #DeepLearning #ML #DL #H…",FALSE,0,NA,2018-01-29 14:27:28,FALSE,NA,"957983539441516544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Raychan_16",131,TRUE,FALSE,NA,NA
"589","RT @RobSteele: Hyperconverged News: https://t.co/j7TEtHD7oG  @dallas75024 @DataPrimeCloud @ocalasportsman #ai #machinelearning",FALSE,0,NA,2018-01-29 14:27:25,FALSE,NA,"957983525524987905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ocalasportsman",2,TRUE,FALSE,NA,NA
"590","RT @DeepLearn007: How AI apps are changing the face of the financial sector
#AI #MachineLearning #DeepLearning #Fintech #ML #DL #Banking #t…",FALSE,0,NA,2018-01-29 14:27:09,FALSE,NA,"957983458516783104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OfficialuHIF",188,TRUE,FALSE,NA,NA
"591","RT @JimMarous: Why Banks Will Use AI-powered Solutions

https://t.co/N273Dfk55y  

#AI #fintech #machinelearning #data #banking
@FinancialB…",FALSE,0,NA,2018-01-29 14:27:01,FALSE,NA,"957983426451312646",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","JohnSnowai",13,TRUE,FALSE,NA,NA
"592","RT @DeepLearn007: MedyMatch tech for pinpointing brain bleeds gets FDA nod for quick approval
#AI #MachineLearning #DeepLearning #ML #DL #H…",FALSE,0,NA,2018-01-29 14:27:00,FALSE,NA,"957983418502950912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Johnny199904",131,TRUE,FALSE,NA,NA
"593","RT @dsi_uom: Funding opportunity from @theogtc Using #MachineLearning to identify remaining #hydrocarbon potential- Closing date for applic…",FALSE,0,NA,2018-01-29 14:26:55,FALSE,NA,"957983398575923200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nejoud_n",4,TRUE,FALSE,NA,NA
"594","RT @JimMarous: Why Banks Will Use AI-powered Solutions

https://t.co/N273Dfk55y  

#AI #fintech #machinelearning #data #banking
@FinancialB…",FALSE,0,NA,2018-01-29 14:26:31,FALSE,NA,"957983298113990659",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","StrategyFintech",13,TRUE,FALSE,NA,NA
"595","RT @DeepLearn007: Machine Learning Driven Technological Revolution
#AI #MachineLearning #Fintech #ML #Banking #tech 
https://t.co/elSSyEf9G…",FALSE,0,NA,2018-01-29 14:26:29,FALSE,NA,"957983288290893824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OfficialuHIF",179,TRUE,FALSE,NA,NA
"596","RT @JimMarous: Why Banks Will Use AI-powered Solutions

https://t.co/N273Dfk55y  

#AI #fintech #machinelearning #data #banking
@FinancialB…",FALSE,0,NA,2018-01-29 14:26:28,FALSE,NA,"957983286113927168",NA,"<a href=""http://yoshika23218.com/"" rel=""nofollow"">twitcle plus</a>","motolin5",13,TRUE,FALSE,NA,NA
"597","RT @DeepLearn007: How AI Is Redefining Cybersecurity
#AI #MachineLearning #CyberSecurity #ML #tech 
https://t.co/qbitcjEnCK https://t.co/3B…",FALSE,0,NA,2018-01-29 14:26:28,FALSE,NA,"957983285468106752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DeborahDenno",208,TRUE,FALSE,NA,NA
"598","Serverless Machine Learning with Tensorflow on Google Cloud Platform https://t.co/5Hl18F73fG #machinelearning",FALSE,2,NA,2018-01-29 14:26:27,FALSE,NA,"957983281139634176",NA,"<a href=""https://twitter.com/machinelearnbot"" rel=""nofollow"">Machine learning Bot 6</a>","machinelearnbot",1,FALSE,FALSE,NA,NA
"599","Quantitative Trading Analysis with R https://t.co/ybzIYIjZr7 #machinelearning",FALSE,1,NA,2018-01-29 14:26:27,FALSE,NA,"957983279914868736",NA,"<a href=""https://twitter.com/machinelearnbot"" rel=""nofollow"">Machine learning Bot 6</a>","machinelearnbot",1,FALSE,FALSE,NA,NA
"600","RT @DeepLearn007: MedyMatch tech for pinpointing brain bleeds gets FDA nod for quick approval
#AI #MachineLearning #DeepLearning #ML #DL #H…",FALSE,0,NA,2018-01-29 14:26:23,FALSE,NA,"957983265733799936",NA,"<a href=""http://yoshika23218.com/"" rel=""nofollow"">twitcle plus</a>","motolin5",131,TRUE,FALSE,NA,NA
"601","What is the Fourth Industrial Revolution?

#WEF #FourthIndustrialRevolution #FutureTech #AI #Machinelearning

 … https://t.co/fpuBOYZLWK",FALSE,0,NA,2018-01-29 14:26:23,TRUE,NA,"957983263360012288",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","david_elges",0,FALSE,FALSE,NA,NA
"602","RT @DeepLearn007: A Primer on AI in Financial Services
Source: McKinsey Global Institute
#AI #MachineLearning #DeepLearning #BigData #Finte…",FALSE,0,NA,2018-01-29 14:26:12,FALSE,NA,"957983219315593216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bzeyben",202,TRUE,FALSE,NA,NA
"603","How machine learning will change the insurance industry https://t.co/4yTkuqIamv via @RedPixie #insurtech… https://t.co/EE5AMbWAIi",FALSE,0,NA,2018-01-29 14:26:12,TRUE,NA,"957983218782953473",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","colorproud",0,FALSE,FALSE,NA,NA
"604","“We can’t view machine learning systems as purely technical things that exist in isolation [...] They become inhere… https://t.co/HB4KXGB0v5",FALSE,0,NA,2018-01-29 14:26:04,TRUE,NA,"957983187145252864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eQuality_ca",0,FALSE,FALSE,NA,NA
"605","RT @JimMarous: Why Banks Will Use AI-powered Solutions

https://t.co/N273Dfk55y  

#AI #fintech #machinelearning #data #banking
@FinancialB…",FALSE,0,NA,2018-01-29 14:26:01,FALSE,NA,"957983172993716224",NA,"<a href=""http://www.itknowingness.com"" rel=""nofollow"">ttools it knowingness</a>","itknowingness",13,TRUE,FALSE,NA,NA
"606","Using AutoML to Generate #MachineLearning Pipelines with TPOT https://t.co/n2W2Nn7uv5 https://t.co/3SY4eJTaXW",FALSE,1,NA,2018-01-29 14:26:00,FALSE,NA,"957983169873170433",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","mattmayo13",0,FALSE,FALSE,NA,NA
"607","Why Banks Will Use AI-powered Solutions

https://t.co/N273Dfk55y  

#AI #fintech #machinelearning #data #banking… https://t.co/mnm6F0OWa9",FALSE,12,NA,2018-01-29 14:26:00,TRUE,NA,"957983169172725760",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JimMarous",13,FALSE,FALSE,NA,NA
"608","RT @DeepLearn007: Big Data Combined With Machine Learning Helps Businesses Make Much Smarter Decisions
#AI #MachineLearning #BigData #Finte…",FALSE,0,NA,2018-01-29 14:25:54,FALSE,NA,"957983145353207810",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OfficialuHIF",157,TRUE,FALSE,NA,NA
"609","RT @SAPFinance: #Machinelearning is often deployed in advanced analytics applications. https://t.co/jobXzwksK3 @DigitalistMag https://t.co/…",FALSE,0,NA,2018-01-29 14:25:47,FALSE,NA,"957983113765822464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JayanthMC",1,TRUE,FALSE,NA,NA
"610","RT @jose_garde: 8 Companies Changing How #MachineLearning Is Used https://t.co/fYa8WgC0Pa #ArtificialIntelligence #AI",FALSE,0,NA,2018-01-29 14:25:45,FALSE,NA,"957983105893261312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JokrLuce",19,TRUE,FALSE,NA,NA
"611","RT @chboursin: The 11 clusters of Innovation

#IoT #Entrepreneur #AI #tech #SMM #Fintech #startup #MachineLearning #bigdata #GrowthHacking…",FALSE,0,NA,2018-01-29 14:25:38,FALSE,NA,"957983077946474496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","siddarthkaul",11,TRUE,FALSE,NA,NA
"612","Do You Trust Google for SEO Advice?
#Disruption #Bigdata #AI #Fintech #IoT #Insurtech #Startup #Tech #SmartCity… https://t.co/If865nkADO",FALSE,0,NA,2018-01-29 14:25:31,TRUE,NA,"957983048334688256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cathyjonesnse",2,FALSE,FALSE,NA,NA
"613","MedyMatch tech for pinpointing brain bleeds gets FDA nod for quick approval
#AI #MachineLearning #DeepLearning #ML… https://t.co/2USGDc3lWH",FALSE,138,NA,2018-01-29 14:25:24,TRUE,NA,"957983016835534848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DeepLearn007",131,FALSE,FALSE,NA,NA
"614","RT @ianholing: Hey, I've just finished a bunch of tools to create image datasets for #MachineLearning using google image search and a CNN i…",FALSE,0,NA,2018-01-29 14:25:12,FALSE,NA,"957982967703490561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jrodriguezgalan",4,TRUE,FALSE,NA,NA
"615","3 Things About #MachineLearning Every Marketer Needs to Know

https://t.co/YWHegf6yZC

@ActOnSoftware @PamellaNeely… https://t.co/OpRqTW4AfC",FALSE,1,NA,2018-01-29 14:25:09,TRUE,NA,"957982954290020353",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","herr_rockn",0,FALSE,FALSE,NA,NA
"616","Overfitting vs. Underfitting: A Conceptual Explanation https://t.co/kS6xx5Krqr
#MachineLearning #DataScience #TUTO https://t.co/TXp7xMo3gR",FALSE,1,NA,2018-01-29 14:25:05,FALSE,NA,"957982936048992258",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","AxionableData",0,FALSE,FALSE,NA,NA
"617","What's the future of education according to science fiction? #EdTech, #ArtificialIntelligence, #MachineLearning and… https://t.co/gNLoWyJXvT",FALSE,0,NA,2018-01-29 14:25:04,TRUE,NA,"957982932769148929",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","InesDrieselmann",0,FALSE,FALSE,NA,NA
"618","RT @MergeHealthcare: 35% of #healthcare organizations will be using #AI and #machinelearning in 2020. Visit @IBMWatsonHealth at #HIMSS18 to…",FALSE,0,NA,2018-01-29 14:25:00,FALSE,NA,"957982917808050177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FowkesB",7,TRUE,FALSE,NA,NA
"619","RT @SAP: Create, run, consume and maintain #machinelearning apps with ease by using algorithms that require no data-science skills. https:/…",FALSE,0,NA,2018-01-29 14:24:53,FALSE,NA,"957982886879252480",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","SAP_CP",12,TRUE,FALSE,NA,NA
"620","I've started learning Scala + Apache Spark... super excited to start processing some large datasets, and hopefully… https://t.co/eon7W6VCpS",FALSE,1,NA,2018-01-29 14:24:46,TRUE,NA,"957982856818589698",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ezbrooks",0,FALSE,FALSE,NA,NA
"621","RT @DeepLearn007: The year of integration: 5 marketing predictions for 2018
#AI #MachineLearning #Marketing #ML #DigitalMarketing #martech…",FALSE,0,NA,2018-01-29 14:24:43,FALSE,NA,"957982844768407552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OfficialuHIF",145,TRUE,FALSE,NA,NA
"622","Join us at our #Toronto office on February 21. MNP will be teaming up with Vectra AI to for an informative session… https://t.co/BczFWrUKpz",FALSE,1,NA,2018-01-29 14:24:31,TRUE,NA,"957982796311646208",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","steve1285cpa",0,FALSE,FALSE,NA,NA
"623","RT @AngladaTort: Very useful post to understand Bagging and #RandomForest Ensemble Algorithms for #MachineLearning https://t.co/gLxj0DBwy1…",FALSE,0,NA,2018-01-29 14:24:31,FALSE,NA,"957982795556671488",NA,"<a href=""https://www.youtube.com/watch?v=kOdzV3B8GWQ"" rel=""nofollow"">Calcaware</a>","Calcaware",1,TRUE,FALSE,NA,NA
"624","RT @relysis_ehealth: SMART on FHIR app uses #machinelearning to help dermatologists make diagnoses
Having the application integrated into t…",FALSE,0,NA,2018-01-29 14:24:31,FALSE,NA,"957982793476313089",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SourceCodeContr",1,TRUE,FALSE,NA,NA
"625","RT @Nitish_Sharma23: The History of #Chatbots [Infographic]
#NLP #MachineLearning #DigitalMarketing #GrowthHacking #startups #Mpgvip #defst…",FALSE,0,NA,2018-01-29 14:24:29,FALSE,NA,"957982786664755200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ademolaabimbola",10,TRUE,FALSE,NA,NA
"626","RT @DeepLearn007: How AI apps are changing the face of the financial sector
#AI #MachineLearning #DeepLearning #Fintech #ML #DL #Banking #t…",FALSE,0,NA,2018-01-29 14:24:29,FALSE,NA,"957982786597609477",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JacekSalaj",188,TRUE,FALSE,NA,NA
"627","RT @kdnuggets: 50+ #DataScience and #MachineLearning Cheat Sheets #KDN https://t.co/GqThBKetCT",FALSE,0,NA,2018-01-29 14:24:19,FALSE,NA,"957982746361647104",NA,"<a href=""http://www.itknowingness.com"" rel=""nofollow"">ttools it knowingness</a>","itknowingness",10,TRUE,FALSE,NA,NA
"628","RT @kdnuggets: 50+ #DataScience and #MachineLearning Cheat Sheets #KDN https://t.co/GqThBKetCT",FALSE,0,NA,2018-01-29 14:24:19,FALSE,NA,"957982742951743488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","YvesMulkers",10,TRUE,FALSE,NA,NA
